corpus_textbook+sigir_phrased
500,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0
3000,0.0,0.0354549946429,0.0463245598602,0.0463245598602
4000,0.0434782608696,0.0789332555124,0.0898028207298,0.105070596469
5000,0.0869565217391,0.111541951165,0.111541951165,0.121671948439
6000,0.0869565217391,0.180382530875,0.200614629963,0.219074131622
7000,0.314492753623,0.405874071448,0.441098605196,0.478285618315
8000,0.325362318841,0.513668403743,0.566036687887,0.620457478471
9000,0.325362318841,0.513668403743,0.566036687887,0.620457478471
10000,0.325362318841,0.513668403743,0.566036687887,0.620457478471
