200,0.0608695652174,0.17050574603,0.267253867745,0.341894723186
500,0.148550724638,0.334650591655,0.390526585794,0.461561905917
1000,0.235507246377,0.405218321136,0.459825685228,0.524695148565
2000,0.221014492754,0.427474219168,0.496391863232,0.548165664549
3000,0.23115942029,0.45305722356,0.515869058214,0.57139046947
4000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
5000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
6000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
7000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
8000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
9000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
10000,0.252898550725,0.482365860846,0.535931980506,0.59302505508
