200,0.100724637681,0.306851953208,0.382076958953,0.444940858456
500,0.166666666667,0.382114382978,0.458651499385,0.497871542902
1000,0.192028985507,0.46638736843,0.529672771673,0.580402742363
2000,0.192028985507,0.432552886377,0.49969100837,0.544015164324
3000,0.235507246377,0.442344348148,0.50934128395,0.561890330715
4000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
5000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
6000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
7000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
8000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
9000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
10000,0.213768115942,0.478031630491,0.530231249813,0.578142049269
