50-final-low.theta
0.0,0.234782608696,0.462340733808,0.482738506307,0.550565551585
0.1,0.25652173913,0.462340733808,0.481571625453,0.557515474269
0.2,0.3,0.466184607765,0.496285064627,0.56513942333
0.3,0.3,0.469030906756,0.509519592151,0.562141797204
0.4,0.278260869565,0.504485901399,0.536410686925,0.58788552269
0.5,0.274637681159,0.513630764119,0.565309272163,0.604089135441
0.6,0.339855072464,0.529688328744,0.580224170493,0.625424986775
0.7,0.383333333333,0.549683629806,0.602166235784,0.644222568077
0.8,0.409420289855,0.544415784925,0.608695028525,0.647942094393
0.9,0.365942028986,0.535987622012,0.591463771843,0.649865261383
100-final-low.theta
0.0,0.169565217391,0.256474546498,0.280320344951,0.362945464307
0.1,0.23115942029,0.256474546498,0.281827376297,0.378243002806
0.2,0.23115942029,0.264977096215,0.307010746411,0.403382942182
0.3,0.23115942029,0.30022583856,0.351622022626,0.434337964807
0.4,0.274637681159,0.374345134336,0.394158317413,0.476307379925
0.5,0.318115942029,0.400898224507,0.427375538905,0.512004778148
0.6,0.322463768116,0.430593842274,0.472895573824,0.547732757825
0.7,0.300724637681,0.480392778866,0.530203111841,0.580365407811
0.8,0.365942028986,0.522832079427,0.566435915234,0.612149212338
0.9,0.344202898551,0.527745823407,0.583587670072,0.616318483891
100-final-medium.theta
0.0,0.234782608696,0.327800108916,0.395939907068,0.451479368002
0.1,0.223913043478,0.374124668776,0.425960119102,0.49055375904
0.2,0.267391304348,0.39301750022,0.451391650603,0.51597955261
0.3,0.289130434783,0.435043640795,0.48603413265,0.546890694249
0.4,0.350724637681,0.493050805872,0.523442088719,0.584152359738
0.5,0.415942028986,0.530707561074,0.552297604217,0.620442360109
0.6,0.477536231884,0.557276099636,0.587461650862,0.646338559547
0.7,0.477536231884,0.586210775434,0.600620175955,0.654483529172
0.8,0.43768115942,0.586987664849,0.59587230115,0.657800466644
0.9,0.365942028986,0.580503800033,0.604574640609,0.643111455891
10-final-medium.theta
0.0,0.191304347826,0.283374209872,0.319999156893,0.41384853414
0.1,0.235507246377,0.42435370601,0.468558885248,0.49779366932
0.2,0.38768115942,0.516494922338,0.549837022963,0.570025697804
0.3,0.409420289855,0.550482488333,0.561644775111,0.614202220544
0.4,0.394927536232,0.540757049728,0.579823039142,0.621510317155
0.5,0.438405797101,0.554472913936,0.600640890202,0.636440838214
0.6,0.438405797101,0.581703792585,0.60923350921,0.65946507776
0.7,0.434782608696,0.589728887353,0.621106326373,0.660220943044
0.8,0.449275362319,0.59134302331,0.631271493258,0.659021163112
0.9,0.405797101449,0.561894502559,0.602994958795,0.648899500543
200-final-high.theta
0.0,0.274637681159,0.376751771061,0.429156764368,0.470158495078
0.1,0.274637681159,0.380529278515,0.431447699337,0.494435411126
0.2,0.296376811594,0.404684361455,0.452680848457,0.515383471401
0.3,0.318115942029,0.434596055542,0.473554841215,0.534309189544
0.4,0.361594202899,0.458839507193,0.500978783025,0.547298711077
0.5,0.379710144928,0.510011759119,0.529655945715,0.579149480588
0.6,0.423188405797,0.552611381743,0.57797973841,0.60898926732
0.7,0.459420289855,0.614844480202,0.628608108885,0.658796613218
0.8,0.409420289855,0.564555541022,0.588161978857,0.627234857583
0.9,0.38768115942,0.564384895627,0.609830574631,0.640363165202
10-final-high.theta
0.0,0.0608695652174,0.201983168986,0.234591864638,0.330653920222
0.1,0.191304347826,0.329208645104,0.370734454347,0.432942989312
0.2,0.260144927536,0.391797578036,0.44861276124,0.485402468138
0.3,0.281884057971,0.45701496934,0.493771200805,0.546940030217
0.4,0.307971014493,0.537105048594,0.566526763895,0.603947436869
0.5,0.394927536232,0.573770068237,0.632032900824,0.660220500452
0.6,0.391304347826,0.605929645322,0.6565976332,0.6856790486
0.7,0.478260869565,0.630731557518,0.658479792661,0.695670039893
0.8,0.427536231884,0.626174580155,0.641328371381,0.675295006571
0.9,0.365942028986,0.562762265283,0.595621032681,0.645632248799
50-final-high.theta
0.0,0.354347826087,0.351289281029,0.396059741083,0.489516303642
0.1,0.354347826087,0.348726698391,0.404260725233,0.489502350371
