10-final.book.theta
0.0,0.0652173913043,0.187001544786,0.280632241818
0.1,0.169565217391,0.320087680479,0.443600498806
0.2,0.300724637681,0.405038385661,0.521574554484
0.3,0.365942028986,0.462037346539,0.576284307168
0.4,0.340579710145,0.543809568104,0.608795550173
0.5,0.405797101449,0.582162221333,0.663287636223
0.6,0.427536231884,0.634542896749,0.702106487698
0.7,0.514492753623,0.629788857719,0.687023937356
0.8,0.492753623188,0.634202685685,0.690948388249
0.9,0.38768115942,0.569524601997,0.6532132311
50-final.book.theta
0.0,0.34347826087,0.514314636938,0.606473014645
0.1,0.365217391304,0.495249928579,0.602773495703
0.2,0.365217391304,0.493524272833,0.599253041526
0.3,0.365217391304,0.512760858108,0.614748489827
0.4,0.361594202899,0.523723879566,0.612327935884
0.5,0.379710144928,0.544417497395,0.606572717913
0.6,0.357971014493,0.552097009792,0.629024194942
0.7,0.405072463768,0.582980049698,0.650125322063
0.8,0.365942028986,0.577631205547,0.647365613723
0.9,0.365942028986,0.546783240069,0.643219321475
100-final.book.theta
0.0,0.3,0.420998922217,0.513158659135
0.1,0.34347826087,0.417500955263,0.5238955498
0.2,0.34347826087,0.431216819471,0.533153768532
0.3,0.34347826087,0.447469604223,0.559671507575
0.4,0.321739130435,0.482362422754,0.57571484813
0.5,0.321739130435,0.515902326869,0.609681295184
0.6,0.361594202899,0.551095082657,0.636698747308
0.7,0.339855072464,0.558997380845,0.62557407217
0.8,0.361594202899,0.565983524022,0.643469125516
0.9,0.365942028986,0.547904838211,0.636404395107
150-final.book.theta
0.0,0.339855072464,0.437361591618,0.570194621146
0.1,0.339855072464,0.437361591618,0.576354786798
0.2,0.361594202899,0.451077455826,0.587477420019
0.3,0.379710144928,0.449910482303,0.589461344333
0.4,0.379710144928,0.4988191023,0.624828634907
0.5,0.401449275362,0.534274096942,0.627805153093
0.6,0.401449275362,0.536974651881,0.64210342129
0.7,0.405797101449,0.555950381706,0.654597616051
0.8,0.384057971014,0.578636513745,0.665880084298
0.9,0.38768115942,0.532475051867,0.637820870314
200-final.book.theta
0.0,0.361594202899,0.569913985828,0.641333695295
0.1,0.426811594203,0.577608559741,0.65552704315
0.2,0.426811594203,0.593514805926,0.668917785954
0.3,0.448550724638,0.619825891097,0.690379120104
0.4,0.448550724638,0.615517591141,0.693426009943
0.5,0.448550724638,0.61344469993,0.693261322848
0.6,0.444927536232,0.61770180886,0.710305876181
0.7,0.466666666667,0.632354679445,0.724244631851
0.8,0.488405797101,0.622898602427,0.698627276747
0.9,0.409420289855,0.587672546398,0.666422015071
