Round,Word_term-based@1,Word_phrase-replaced@1,Word_term-phrase-both@1,LDA_pure_textbook_all_200@1,LDA_textbook_sigir_citation-high_100@1,LDA_textbook_sigir_2009-2015_200@1,LDA_textbook_sigir_2009-2015_100@1,LDA_textbook_sigir_all_150@1,LDA_textbook_sigir_1971-2001_100@1,LDA_textbook_sigir_2002-2008_100@1,LDA_textbook_sigir_all_200@1,LDA_textbook_sigir_1971-2001_200@1,LDA_textbook_sigir_citation-high_200@1,LDA_pure_textbook_two_150@1,LDA_textbook_sigir_all_100@1,LDA_textbook_sigir_citation-medium_200@1,LDA_textbook_sigir_citation-medium_150@1,LDA_textbook_sigir_citation-low_150@1,LDA_textbook_sigir_2002-2008_150@1,LDA_textbook_sigir_citation-high_150@1,LDA_pure_textbook_all_150@1,LDA_textbook_sigir_2009-2015_150@1,LDA_textbook_sigir_2002-2008_200@1,LDA_textbook_sigir_citation-low_100@1,LDA_pure_textbook_two_100@1,LDA_textbook_sigir_citation-medium_100@1,LDA_pure_textbook_all_100@1,LDA_pure_textbook_two_200@1,LDA_textbook_sigir_1971-2001_150@1,LDA_textbook_sigir_citation-low_200@1,Word_term-based@3,Word_phrase-replaced@3,Word_term-phrase-both@3,LDA_pure_textbook_all_200@3,LDA_textbook_sigir_citation-high_100@3,LDA_textbook_sigir_2009-2015_200@3,LDA_textbook_sigir_2009-2015_100@3,LDA_textbook_sigir_all_150@3,LDA_textbook_sigir_1971-2001_100@3,LDA_textbook_sigir_2002-2008_100@3,LDA_textbook_sigir_all_200@3,LDA_textbook_sigir_1971-2001_200@3,LDA_textbook_sigir_citation-high_200@3,LDA_pure_textbook_two_150@3,LDA_textbook_sigir_all_100@3,LDA_textbook_sigir_citation-medium_200@3,LDA_textbook_sigir_citation-medium_150@3,LDA_textbook_sigir_citation-low_150@3,LDA_textbook_sigir_2002-2008_150@3,LDA_textbook_sigir_citation-high_150@3,LDA_pure_textbook_all_150@3,LDA_textbook_sigir_2009-2015_150@3,LDA_textbook_sigir_2002-2008_200@3,LDA_textbook_sigir_citation-low_100@3,LDA_pure_textbook_two_100@3,LDA_textbook_sigir_citation-medium_100@3,LDA_pure_textbook_all_100@3,LDA_pure_textbook_two_200@3,LDA_textbook_sigir_1971-2001_150@3,LDA_textbook_sigir_citation-low_200@3
20,0.5,0.3,0.4,0.583333333333,0.5,0.3,0.5,0.5,0.3,0.283333333333,0.5,0.4,0.4,0.5,0.4,0.5,0.383333333333,0.483333333333,0.2,0.383333333333,0.583333333333,0.3,0.2,0.375,0.3,0.4,0.383333333333,0.4,0.6,0.3,0.583910255169,0.425592975357,0.532319082959,0.732994079555,0.520817279812,0.60000090316,0.608586151752,0.552363767491,0.551521387911,0.683587054912,0.535388743469,0.670817279812,0.520817279812,0.60000090316,0.505820246642,0.613093878517,0.583910255169,0.646087054912,0.434772102466,0.620817279812,0.576631475747,0.570494079555,0.552363767491,0.663093878517,0.531547390838,0.544231519627,0.596087054912,0.583910255169,0.662091811674,0.663093878517
21,0.283333333333,0.316666666667,0.383333333333,0.5,0.383333333333,0.283333333333,0.483333333333,0.383333333333,0.383333333333,0.383333333333,0.283333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.283333333333,0.5,0.383333333333,0.383333333333,0.583333333333,0.283333333333,0.407415899655,0.473142031538,0.415550089603,0.437020820186,0.361002066843,0.407984848581,0.476971764005,0.359899714814,0.422992690172,0.496161422624,0.369975471909,0.461002066843,0.273927844829,0.445425276327,0.369975471909,0.487188017557,0.361002066843,0.440064739362,0.461002066843,0.359899714814,0.407984848581,0.259899714814,0.369975471909,0.537020820186,0.407415899655,0.375869411976,0.413878788648,0.461002066843,0.484003601924,0.422992690172
22,0.333333333333,0.111111111111,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.333333333333,0.111111111111,0.111111111111,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.222222222222,0.444444444444,0.222222222222,0.444444444444,0.222222222222,0.333333333333,0.333333333333,0.444444444444,0.444444444444,0.222222222222,0.444444444444,0.111111111111,0.222222222222,0.444444444444,0.222222222222,0.541087875951,0.493743862941,0.578036025348,0.804364272032,0.456668963159,0.620357553734,0.69576216746,0.58209568111,0.611191181904,0.747769655746,0.558613702439,0.766195286836,0.541087875951,0.583320516697,0.558613702439,0.748994491334,0.641854148344,0.684179676519,0.692325528175,0.649888572016,0.637762664649,0.578124912988,0.525547433524,0.80965276317,0.599621507598,0.541087875951,0.692121212762,0.556674687079,0.706687503715,0.652198987062
23,0.444444444444,0.148148148148,0.444444444444,0.444444444444,0.444444444444,0.222222222222,0.333333333333,0.444444444444,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.333333333333,0.444444444444,0.444444444444,0.333333333333,0.222222222222,0.222222222222,0.444444444444,0.333333333333,0.444444444444,0.444444444444,0.444444444444,0.333333333333,0.222222222222,0.222222222222,0.444444444444,0.444444444444,0.555555555556,0.222222222222,0.58949495035,0.479163605931,0.582946128053,0.678891185381,0.456668963159,0.456668963159,0.50350857191,0.582946128053,0.571750842392,0.578975359931,0.582946128053,0.530743037233,0.497676768318,0.58949495035,0.608787879429,0.56778007427,0.460639731281,0.548487145191,0.582946128053,0.526772269111,0.61998316509,0.497676768318,0.58949495035,0.571750842392,0.58949495035,0.612862719,0.626531987387,0.608787879429,0.61998316509,0.571750842392
24,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.35,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.3,0.3,0.5,0.55,0.4,0.5,0.3,0.519513670144,0.458091553435,0.481106911384,0.686222068641,0.522294223812,0.620616022173,0.680469509644,0.519513670144,0.490552779666,0.600533845409,0.600533845409,0.74580802378,0.537440870052,0.557523046816,0.607028540702,0.673296290655,0.573296290655,0.685862953599,0.59555182012,0.568620247317,0.56,0.58476060157,0.500533845409,0.687408019355,0.535286913983,0.533787179866,0.685203315298,0.510203315298,0.586018753343,0.682606645501
25,0.4,0.313333333333,0.5,0.58,0.38,0.38,0.38,0.28,0.58,0.28,0.28,0.28,0.48,0.28,0.48,0.38,0.38,0.38,0.48,0.38,0.48,0.48,0.4,0.5,0.28,0.38,0.48,0.38,0.6,0.28,0.539855810161,0.528399779485,0.547990000109,0.587020820186,0.447909091486,0.495228823004,0.590064739362,0.533961870094,0.523886112999,0.519975471909,0.549735113933,0.55266873351,0.609899714814,0.577865186832,0.523927844829,0.547909091486,0.514575758153,0.574291495523,0.511002066843,0.509899714814,0.621077823938,0.557219446332,0.539855810161,0.565594511496,0.555629054,0.527595200444,0.638878788648,0.547909091486,0.534003601924,0.523886112999
26,0.4,0.133333333333,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.2,0.4,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.4,0.3,0.5,0.2,0.540748770613,0.402907338555,0.48241994177,0.521205382141,0.421205382141,0.396311648603,0.407441273649,0.534854830546,0.495818182972,0.496528070662,0.500101761971,0.500973141901,0.42335933821,0.540748770613,0.540430586583,0.521205382141,0.390026004876,0.50384174597,0.543460911605,0.558112406784,0.539015840367,0.42335933821,0.533435095305,0.524779073451,0.540748770613,0.509344873623,0.574082103946,0.529151516305,0.517984848581,0.524779073451
27,0.222222222222,0.237037037037,0.222222222222,0.422222222222,0.222222222222,0.2,0.311111111111,0.2,0.2,0.2,0.2,0.2,0.2,0.222222222222,0.311111111111,0.2,0.222222222222,0.2,0.2,0.2,0.2,0.311111111111,0.222222222222,0.222222222222,0.222222222222,0.2,0.2,0.2,0.333333333333,0.222222222222,0.515420876276,0.426700336487,0.508872053979,0.456668963159,0.515420876276,0.508872053979,0.626531987387,0.508872053979,0.497676768318,0.508872053979,0.508872053979,0.497676768318,0.497676768318,0.515420876276,0.497676768318,0.456668963159,0.497676768318,0.474413071117,0.456668963159,0.386565657207,0.508872053979,0.497676768318,0.508872053979,0.497676768318,0.515420876276,0.515420876276,0.515420876276,0.456668963159,0.386565657207,0.497676768318
28,0.4,0.233333333333,0.4,0.483333333333,0.5,0.3,0.5,0.5,0.4,0.5,0.4,0.3,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.4,0.483333333333,0.4,0.4,0.4,0.3,0.4,0.5,0.4,0.5,0.4,0.615747867453,0.502314363198,0.554284482159,0.645288303367,0.615747867453,0.490471053944,0.539841474687,0.609853927386,0.55000090316,0.658110991887,0.539672322468,0.612879263384,0.59835843505,0.504163511261,0.572703315298,0.612295126972,0.614701901459,0.627924667195,0.606369099932,0.633111503624,0.614100828435,0.648035234792,0.608434192145,0.578961793638,0.5949314908,0.59993397899,0.661258000529,0.604150613145,0.560076660255,0.578961793638
29,0.1,0.2,0.2,0.4,0.3,0.1,0.2,0.3,0.2,0.2,0.166666666667,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.1,0.266666666667,0.4,0.2,0.4,0.1,0.387377822497,0.410771821917,0.366652883938,0.528798025602,0.401405952512,0.4514520006,0.480469509644,0.389531778566,0.337385940233,0.525051333327,0.443258884518,0.506615077264,0.397510178089,0.404356207383,0.540517681213,0.52633595974,0.347136176311,0.566698932025,0.551921965168,0.506908312853,0.362342724642,0.428689555354,0.411589354935,0.479624710012,0.42428484714,0.370226575247,0.573209095477,0.433333333333,0.46375679489,0.509159064998
30,0.383333333333,0.383333333333,0.483333333333,0.4,0.483333333333,0.383333333333,0.383333333333,0.483333333333,0.283333333333,0.283333333333,0.383333333333,0.283333333333,0.283333333333,0.2,0.483333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.183333333333,0.3,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.2,0.583333333333,0.3,0.283333333333,0.2,0.661990623328,0.502204704057,0.676018753343,0.6391117287,0.676018753343,0.7,0.726185950714,0.661990623328,0.661990623328,0.725083598686,0.725083598686,0.726185950714,0.661990623328,0.7,0.7391117287,0.726185950714,0.6,0.726185950714,0.763092975357,0.661990623328,0.7,0.588176574043,0.661990623328,0.676018753343,0.661990623328,0.363092975357,0.8,0.7,0.6391117287,0.725083598686
31,0.333333333333,0.333333333333,0.333333333333,0.444444444444,0.333333333333,0.333333333333,0.555555555556,0.333333333333,0.333333333333,0.333333333333,0.444444444444,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.277777777778,0.444444444444,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.333333333333,0.388888888889,0.333333333333,0.555555555556,0.333333333333,0.827377181151,0.570103305952,0.757273875198,0.570103305952,0.611111111111,0.862428834127,0.792325528175,0.722222222222,0.736769972619,0.736769972619,0.84788108373,0.69576216746,0.537037037037,0.666666666667,0.69488368545,0.806873278571,0.722222222222,0.69576216746,0.654754362302,0.759259259259,0.777777777778,0.611111111111,0.71626607004,0.736769972619,0.751317723016,0.770208746322,0.862428834127,0.792325528175,0.666666666667,0.611111111111
32,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.466666666667,0.4,0.5,0.3,0.5,0.4,0.3,0.366666666667,0.4,0.2,0.1,0.4,0.4,0.4,0.2,0.266666666667,0.6,0.2,0.5,0.4,0.55,0.563092975357,0.6,0.566670999161,0.55,0.576064801431,0.55,0.55,0.55,0.681945863451,0.640634130595,0.565343727502,0.591311732856,0.55,0.6891117287,0.614041735929,0.6,0.617497683571,0.679463120405,0.632623465713,0.591311732856,0.613092975357,0.595242524223,0.641311732856,0.55,0.65,0.718852888094,0.55,0.654404708214,0.671781242501
33,0.4,0.4,0.3,0.3,0.5,0.3,0.5,0.4,0.3,0.4,0.5,0.3,0.3,0.2,0.45,0.4,0.4,0.3,0.2,0.35,0.5,0.5,0.4,0.375,0.2,0.5,0.4,0.3,0.3,0.4,0.611002066843,0.6,0.630227271285,0.747909091486,0.611002066843,0.6740950422,0.8,0.647909091486,0.6740950422,0.847909091486,0.611002066843,0.811002066843,0.647909091486,0.611002066843,0.611002066843,0.811002066843,0.647909091486,0.7740950422,0.723092975357,0.744335400176,0.76,0.611002066843,0.547909091486,0.711002066843,0.647909091486,0.730227271285,0.847909091486,0.611002066843,0.623092975357,0.811002066843
34,0.3,0.3,0.3,0.2,0.4,0.3,0.1,0.4,0.2,0.3,0.4,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.1,0.463092975357,0.5,0.5,0.6,0.463092975357,0.463092975357,0.6,0.5,0.463092975357,0.5,0.463092975357,0.5,0.5,0.463092975357,0.5,0.5,0.5,0.463092975357,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.463092975357,0.5
35,0.283333333333,0.163333333333,0.283333333333,0.28,0.263333333333,0.263333333333,0.263333333333,0.263333333333,0.263333333333,0.163333333333,0.263333333333,0.363333333333,0.163333333333,0.283333333333,0.263333333333,0.163333333333,0.163333333333,0.263333333333,0.263333333333,0.163333333333,0.263333333333,0.163333333333,0.163333333333,0.283333333333,0.283333333333,0.18,0.363333333333,0.163333333333,0.283333333333,0.283333333333,0.425387199169,0.334753068574,0.327541155238,0.562294223812,0.362294223812,0.462294223812,0.377541155238,0.39384071149,0.383333333333,0.577541155238,0.440634130595,0.488488292262,0.327541155238,0.412294223812,0.362294223812,0.538480174526,0.427541155238,0.475387199169,0.475387199169,0.462294223812,0.371030991786,0.353727105952,0.39384071149,0.512294223812,0.39384071149,0.470729026927,0.525387199169,0.433333333333,0.4,0.525387199169
36,0.3,0.213333333333,0.3,0.38,0.48,0.28,0.28,0.48,0.28,0.28,0.48,0.28,0.3,0.3,0.3,0.28,0.3,0.3,0.28,0.3,0.38,0.38,0.2,0.4,0.3,0.3,0.38,0.28,0.3,0.4,0.789265987817,0.718783371412,0.785526003819,0.635606749938,0.789265987817,0.78337204775,0.781255322935,0.775450246724,0.744335400176,0.575450246724,0.748618979176,0.786397383748,0.775450246724,0.644348298292,0.810203315298,0.773296290655,0.775450246724,0.680698869957,0.70964686232,0.673296290655,0.779015840367,0.775450246724,0.685526003819,0.810203315298,0.82617301246,0.791419943886,0.82617301246,0.744335400176,0.679455579165,0.810203315298
37,0.5,0.333333333333,0.5,0.383333333333,0.4,0.5,0.5,0.4,0.5,0.383333333333,0.566666666667,0.4,0.6,0.233333333333,0.6,0.5,0.483333333333,0.45,0.6,0.483333333333,0.383333333333,0.5,0.3,0.5,0.4,0.466666666667,0.7,0.3,0.5,0.5,0.587379952331,0.484030302838,0.597576660255,0.674072103359,0.587379952331,0.586734437043,0.596871965043,0.618393036907,0.550593878517,0.699422724744,0.573598631159,0.5974750566,0.649629012669,0.566563575679,0.623927844829,0.625356688374,0.667813811073,0.64086848493,0.62468742486,0.675693814099,0.671881569506,0.683587054912,0.608878085354,0.628812636016,0.603470600322,0.6846951653,0.705316664811,0.608317279812,0.688888393111,0.646189170303
38,0.4,0.4,0.4,0.2,0.4,0.3,0.4,0.4,0.4,0.4,0.6,0.4,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.45,0.4,0.5,0.5,0.663092975357,0.5,0.6,0.563092975357,0.5,0.726185950714,0.65,0.594639463036,0.65,0.65,0.713092975357,0.613092975357,0.5,0.45,0.575395316905,0.713092975357,0.6,0.613092975357,0.576185950714,0.633333333333,0.65,0.6,0.594639463036,0.613092975357,0.594639463036,0.543187871689,0.726185950714,0.663092975357,0.55,0.8
39,0.2,0.2,0.2,0.383333333333,0.4,0.2,0.2,0.3,0.2,0.3,0.3,0.1,0.3,0.3,0.2,0.3,0.183333333333,0.183333333333,0.1,0.2,0.383333333333,0.2,0.1,0.3,0.2,0.3,0.4,0.2,0.5,0.2,0.623501163683,0.4,0.539591811674,0.432993176395,0.460408188326,0.524979651983,0.482993176395,0.555047651362,0.474979651983,0.522584988069,0.53807262734,0.473501163683,0.460408188326,0.510408188326,0.4,0.552684787031,0.572584988069,0.485677963426,0.462780089755,0.560408188326,0.522584988069,0.472584988069,0.555047651362,0.489591811674,0.53423127471,0.464004248342,0.598770938783,0.560408188326,0.489591811674,0.639591811674
40,0.4,0.333333333333,0.4,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.4,0.4,0.6,0.3,0.557719500138,0.631876346769,0.567072491497,0.473296290655,0.473296290655,0.520279072393,0.544348298292,0.475450246724,0.481242424819,0.548618979176,0.485526003819,0.486397383748,0.375450246724,0.557719500138,0.573296290655,0.536389266012,0.425450246724,0.454512919243,0.533460911605,0.510203315298,0.479015840367,0.375450246724,0.485526003819,0.660203315298,0.557719500138,0.491419943886,0.52617301246,0.481242424819,0.507984848581,0.220367936248
41,0.666666666667,0.37037037037,0.666666666667,0.888888888889,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.444444444444,0.62962962963,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.444444444444,0.444444444444,0.407407407407,0.666666666667,0.444444444444,0.777777777778,0.666666666667,0.555555555556,0.555555555556,0.444444444444,0.62962962963,0.777777777778,0.666666666667,0.777777777778,0.666666666667,0.603383839238,0.478504744423,0.652390572497,0.834326822148,0.400454546096,0.535767037763,0.558405265958,0.511565657207,0.540661158,0.71103412448,0.58642849538,0.614600621759,0.557467582603,0.603383839238,0.666134244651,0.693834252683,0.624328321856,0.608277959476,0.713202578468,0.603369507999,0.584788102262,0.664343434984,0.612645505439,0.646089407074,0.56237603408,0.779529385667,0.67591628011,0.581668963159,0.73532953493,0.720952222948
42,0.4,0.4,0.4,0.483333333333,0.5,0.2,0.4,0.4,0.4,0.5,0.4,0.2,0.5,0.5,0.3,0.4,0.5,0.283333333333,0.5,0.4,0.483333333333,0.4,0.4,0.6,0.3,0.4,0.5,0.4,0.5,0.4,0.777074854993,0.621030991786,0.80625847834,0.682993176395,0.777074854993,0.63807262734,0.570816376652,0.777074854993,0.75625847834,0.822584988069,0.741646318649,0.777074854993,0.752684787031,0.74016783035,0.75,0.752684787031,0.839251654735,0.789251654735,0.860408188326,0.710408188326,0.822584988069,0.822584988069,0.777074854993,0.80625847834,0.75625847834,0.658514035105,0.822584988069,0.773501163683,0.75625847834,0.75625847834
43,0.333333333333,0.311111111111,0.333333333333,0.311111111111,0.311111111111,0.2,0.311111111111,0.2,0.311111111111,0.2,0.311111111111,0.311111111111,0.311111111111,0.333333333333,0.311111111111,0.311111111111,0.2,0.2,0.2,0.2,0.311111111111,0.2,0.222222222222,0.333333333333,0.2,0.2,0.422222222222,0.2,0.333333333333,0.333333333333,0.497021923909,0.497021923909,0.497021923909,0.444444444444,0.444444444444,0.497021923909,0.514547750397,0.497021923909,0.497021923909,0.666666666667,0.584651056349,0.556873278571,0.555555555556,0.497021923909,0.584651056349,0.54364325119,0.444444444444,0.526117424702,0.514547750397,0.527777777778,0.514547750397,0.567125229861,0.497021923909,0.638888888889,0.514547750397,0.555555555556,0.638888888889,0.403436639286,0.333333333333,0.567125229861
44,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.333333333333,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.111111111111,0.333333333333,0.111111111111,0.60813303502,0.60813303502,0.60813303502,0.666666666667,0.444444444444,0.497021923909,0.514547750397,0.497021923909,0.444444444444,0.555555555556,0.584651056349,0.527777777778,0.555555555556,0.60813303502,0.514547750397,0.584651056349,0.444444444444,0.497021923909,0.432532140079,0.514547750397,0.514547750397,0.497021923909,0.514547750397,0.638888888889,0.584651056349,0.555555555556,0.59788108373,0.444444444444,0.444444444444,0.60813303502
45,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.35,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.5,0.45,0.3,0.3,0.3,0.444639463036,0.45,0.481546487679,0.35,0.313092975357,0.439278926071,0.45,0.35,0.476185950714,0.65,0.539278926071,0.513092975357,0.35,0.376185950714,0.413092975357,0.639278926071,0.35,0.476185950714,0.476185950714,0.45,0.45,0.34642630869,0.25,0.513092975357,0.444639463036,0.55,0.613092975357,0.413092975357,0.35,0.613092975357
46,0.283333333333,0.383333333333,0.283333333333,0.5,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.35,0.283333333333,0.383333333333,0.283333333333,0.283333333333,0.183333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.2,0.383333333333,0.383333333333,0.183333333333,0.283333333333,0.266666666667,0.383333333333,0.283333333333,0.483333333333,0.283333333333,0.60961395533,0.545165775449,0.574860886755,0.715872247616,0.525387199169,0.63567875676,0.543562485001,0.574860886755,0.49642630869,0.559487018689,0.618175285832,0.590212731993,0.573257596308,0.60961395533,0.638312977155,0.563242984383,0.527541155238,0.641698932025,0.625736014454,0.629670758099,0.441311732856,0.574860886755,0.654856479553,0.678605956668,0.625387199169,0.527541155238,0.706147111906,0.533333333333,0.641311732856,0.668302222473
47,0.4,0.233333333333,0.3,0.4,0.3,0.4,0.5,0.4,0.2,0.4,0.4,0.3,0.4,0.2,0.4,0.4,0.3,0.3,0.2,0.3,0.4,0.4,0.2,0.375,0.2,0.4,0.5,0.3,0.5,0.3,0.511787880134,0.447123278195,0.488212119866,0.558911158329,0.458911158329,0.505893940067,0.526971764005,0.505893940067,0.558911158329,0.532079890781,0.505893940067,0.558911158329,0.395818182972,0.511787880134,0.541229338128,0.522004133686,0.458911158329,0.537973830848,0.5340950422,0.495818182972,0.517984848581,0.395818182972,0.505893940067,0.558911158329,0.511787880134,0.594106059933,0.511787880134,0.558911158329,0.581077823938,0.558911158329
48,0.444444444444,0.333333333333,0.444444444444,0.444444444444,0.444444444444,0.333333333333,0.111111111111,0.444444444444,0.333333333333,0.222222222222,0.444444444444,0.222222222222,0.333333333333,0.333333333333,0.555555555556,0.444444444444,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.444444444444,0.333333333333,0.333333333333,0.333333333333,0.222222222222,0.222222222222,0.444444444444,0.222222222222,0.444444444444,0.222222222222,0.566466368353,0.455355257242,0.566466368353,0.695103305952,0.513888888889,0.566466368353,0.695103305952,0.566466368353,0.636569674306,0.625658861508,0.583992194841,0.595561869147,0.625,0.566466368353,0.583992194841,0.583992194841,0.625658861508,0.595561869147,0.501976584524,0.583992194841,0.566466368353,0.567125229861,0.566466368353,0.667325528175,0.583992194841,0.666666666667,0.597222222222,0.583992194841,0.583992194841,0.636569674306
49,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.25,0.4,0.3,0.313092975357,0.25,0.25,0.25,0.25,0.25,0.35,0.25,0.213092975357,0.25,0.25,0.313092975357,0.313092975357,0.3,0.213092975357,0.3,0.25,0.25,0.25,0.25,0.4,0.25,0.35,0.25,0.25,0.25,0.25
50,0.537037037037,0.462962962963,0.648148148148,0.555555555556,0.537037037037,0.425925925926,0.537037037037,0.425925925926,0.648148148148,0.425925925926,0.425925925926,0.537037037037,0.648148148148,0.648148148148,0.555555555556,0.537037037037,0.444444444444,0.444444444444,0.648148148148,0.425925925926,0.648148148148,0.537037037037,0.537037037037,0.648148148148,0.425925925926,0.444444444444,0.648148148148,0.648148148148,0.759259259259,0.444444444444,0.728476726667,0.645644497741,0.667411409545,0.608787879429,0.608787879429,0.678891185381,0.626531987387,0.686876251394,0.696184868312,0.855528302122,0.707380153973,0.6974097039,0.677666349794,0.756161617016,0.763356466874,0.804550046889,0.793973064614,0.711183043736,0.734446740937,0.788777460905,0.786649831757,0.677666349794,0.693425073691,0.600660568329,0.693425073691,0.856425635703,0.80774640445,0.790002296492,0.664343434984,0.751740423868
51,0.683333333333,0.396666666667,0.583333333333,0.763333333333,0.463333333333,0.463333333333,0.463333333333,0.463333333333,0.663333333333,0.546666666667,0.463333333333,0.463333333333,0.563333333333,0.48,0.563333333333,0.663333333333,0.58,0.463333333333,0.663333333333,0.563333333333,0.646666666667,0.763333333333,0.563333333333,0.783333333333,0.463333333333,0.58,0.546666666667,0.563333333333,0.683333333333,0.58,0.688862735127,0.605061294624,0.694470598207,0.718403171041,0.688862735127,0.553116014754,0.6099649404,0.68296879506,0.652076661312,0.728478928136,0.647540258716,0.672893037965,0.706226371298,0.668046358474,0.628136362771,0.685409994646,0.735069837707,0.701039534869,0.768317279812,0.706226371298,0.74056983665,0.718403171041,0.688862735127,0.702076661312,0.668046358474,0.652620095038,0.734372868203,0.706226371298,0.674243326921,0.652076661312
52,0.5,0.4,0.6,0.4,0.5,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.5,0.4,0.3,0.3,0.6,0.3,0.2,0.4,0.5,0.4,0.4,0.3,0.6,0.4,0.5,0.2,0.572703777674,0.309549745129,0.586731907688,0.413092975357,0.5125,0.475592975357,0.5125,0.572703777674,0.541157289995,0.611990623328,0.541157289995,0.542259642024,0.574490623328,0.610713154345,0.588518753343,0.575592975357,0.616666666667,0.538685950714,0.575592975357,0.4516117287,0.6125,0.575083598686,0.541157289995,0.55518542001,0.572703777674,0.613716411796,0.6125,0.575592975357,0.5125,0.541157289995
53,0.6,0.413333333333,0.5,0.68,0.6,0.28,0.28,0.48,0.38,0.28,0.48,0.28,0.38,0.213333333333,0.58,0.58,0.28,0.28,0.28,0.28,0.48,0.38,0.28,0.475,0.28,0.28,0.58,0.38,0.5,0.28,0.721607611652,0.656943009713,0.698031851384,0.721411158329,0.680484848581,0.715713671585,0.652564739362,0.715713671585,0.611357852057,0.705893940067,0.731486915424,0.696411158329,0.758318182972,0.721607611652,0.640636362771,0.658318182972,0.695818182972,0.684700587009,0.5965950422,0.584504133686,0.743577823938,0.74313791449,0.721607611652,0.733318182972,0.737380855491,0.694106059933,0.749287880134,0.658318182972,0.680484848581,0.70563791449
54,0.3,0.5,0.4,0.4,0.4,0.3,0.6,0.5,0.3,0.4,0.4,0.4,0.5,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.3,0.5,0.5,0.4,0.4,0.3,0.524490623328,0.538518753343,0.538518753343,0.738518753343,0.538518753343,0.5625,0.625592975357,0.524490623328,0.587583598686,0.725083598686,0.587583598686,0.725592975357,0.524490623328,0.5625,0.524490623328,0.688685950714,0.6,0.688685950714,0.688685950714,0.524490623328,0.5625,0.524490623328,0.524490623328,0.6016117287,0.524490623328,0.524490623328,0.6625,0.625592975357,0.6016117287,0.650676574043
